scenario,sim_time,day_time,job_id,source,event_type,technician,station,remaining_time,outcome,wait_time,turnaround_time,service_time,generated_at
base run,1712.4834084306506,Day 71 - Tuesday 08:29,RESHIP-7,Reship,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1714.0332120241455,Day 71 - Tuesday 10:02,RESHIP-7,Reship,finished,Tech 2,Station 1,0,reshipped,1201.4834084306506,1203.0332120241455,1.549803593494944,2026-07-15T19:35:44.848382
base run,1714.0332120241455,Day 71 - Tuesday 10:02,ADVEX-7,Advance Exchange,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1719.5,Day 71 - Tuesday 15:30,ADVEX-7,Advance Exchange,paused,Tech 2,Station 1,4.316545357478875,,,,,2026-07-15T19:35:44.848382
base run,1739.3165453574788,Day 72 - Wednesday 11:19,ADVEX-7,Advance Exchange,finished,Tech 2,Station 1,0,rtv,1203.0332120241455,1228.3165453574788,9.783333333333333,2026-07-15T19:35:44.848382
base run,1739.3165453574788,Day 72 - Wednesday 11:19,PROD-10,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1739.8165453574788,Day 72 - Wednesday 11:49,PROD-10,Production Failure,finished,Tech 2,Station 1,0,rtv,1228.3165453574788,1228.8165453574788,0.5,2026-07-15T19:35:44.848382
base run,1739.8165453574788,Day 72 - Wednesday 11:49,RMA-15,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1741.3498786908121,Day 72 - Wednesday 13:21,RMA-15,Customer RMA,finished,Tech 2,Station 1,0,scrap,1228.8165453574788,1230.3498786908121,1.5333333333333334,2026-07-15T19:35:44.848382
base run,1741.3498786908121,Day 72 - Wednesday 13:21,PROD-11,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1741.8498786908121,Day 72 - Wednesday 13:51,PROD-11,Production Failure,finished,Tech 2,Station 1,0,rtv,1225.4451897067966,1225.9451897067966,0.5,2026-07-15T19:35:44.848382
base run,1741.8498786908121,Day 72 - Wednesday 13:51,PROD-12,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1742.3498786908121,Day 72 - Wednesday 14:21,PROD-12,Production Failure,finished,Tech 2,Station 1,0,rtv,1206.8498786908121,1207.3498786908121,0.5,2026-07-15T19:35:44.848382
base run,1742.3498786908121,Day 72 - Wednesday 14:21,RMA-16,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1742.5498786908122,Day 72 - Wednesday 14:33,RMA-16,Customer RMA,finished,Tech 2,Station 1,0,repaired,1201.5519684029737,1201.7519684029737,0.2,2026-07-15T19:35:44.848382
base run,1742.5498786908122,Day 72 - Wednesday 14:33,RMA-17,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1742.649878690812,Day 72 - Wednesday 14:39,RMA-17,Customer RMA,finished,Tech 2,Station 1,0,rtv,1199.9759573604738,1200.0759573604737,0.1,2026-07-15T19:35:44.848382
base run,1742.649878690812,Day 72 - Wednesday 14:39,PROD-13,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1743.149878690812,Day 72 - Wednesday 15:09,PROD-13,Production Failure,finished,Tech 2,Station 1,0,rtv,1183.649878690812,1184.149878690812,0.5,2026-07-15T19:35:44.848382
base run,1743.149878690812,Day 72 - Wednesday 15:09,PROD-14,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1743.5,Day 72 - Wednesday 15:30,PROD-14,Production Failure,paused,Tech 2,Station 1,0.14987869081210192,,,,,2026-07-15T19:35:44.848382
base run,1759.149878690812,Day 73 - Thursday 07:09,PROD-14,Production Failure,finished,Tech 2,Station 1,0,rtv,1178.7528106017835,1194.7528106017835,0.5,2026-07-15T19:35:44.848382
base run,1759.149878690812,Day 73 - Thursday 07:09,ADVEX-8,Advance Exchange,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1759.2998786908122,Day 73 - Thursday 07:18,ADVEX-8,Advance Exchange,finished,Tech 2,Station 1,0,repaired,1193.618336648929,1193.768336648929,0.15,2026-07-15T19:35:44.848382
base run,1759.2998786908122,Day 73 - Thursday 07:18,RMA-18,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1767.5,Day 73 - Thursday 15:30,RMA-18,Customer RMA,paused,Tech 2,Station 1,7.099878690812194,,,,,2026-07-15T19:35:44.848382
base run,1790.0998786908121,Day 74 - Friday 14:06,RMA-18,Customer RMA,finished,Tech 2,Station 1,0,repaired,1176.2998786908122,1207.0998786908121,15.3,2026-07-15T19:35:44.848382
base run,1790.0998786908121,Day 74 - Friday 14:06,PROD-15,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1790.5998786908121,Day 74 - Friday 14:36,PROD-15,Production Failure,finished,Tech 2,Station 1,0,rtv,1183.0998786908121,1183.5998786908121,0.5,2026-07-15T19:35:44.848382
base run,1790.5998786908121,Day 74 - Friday 14:36,PROD-16,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1791.0998786908121,Day 74 - Friday 15:06,PROD-16,Production Failure,finished,Tech 2,Station 1,0,rtv,1111.5998786908121,1112.0998786908121,0.5,2026-07-15T19:35:44.848382
base run,1791.0998786908121,Day 74 - Friday 15:06,RMA-20,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1791.1332120241455,Day 74 - Friday 15:08,RMA-20,Customer RMA,finished,Tech 2,Station 1,0,repaired,1112.0998786908121,1112.1332120241455,0.03333333333333333,2026-07-15T19:35:44.848382
base run,1791.1332120241455,Day 74 - Friday 15:08,PROD-17,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1791.5,Day 74 - Friday 15:30,PROD-17,Production Failure,paused,Tech 2,Station 1,0.13321202414545041,,,,,2026-07-15T19:35:44.848382
base run,1855.1332120241455,Day 77 - Monday 07:08,PROD-17,Production Failure,finished,Tech 2,Station 1,0,rtv,1088.1332120241455,1152.1332120241455,0.5,2026-07-15T19:35:44.848382
base run,1855.1332120241455,Day 77 - Monday 07:08,RESHIP-8,Reship,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1856.2264748003292,Day 77 - Monday 08:14,RESHIP-8,Reship,finished,Tech 2,Station 1,0,reshipped,1149.337040292124,1150.4303030683077,1.093262776183836,2026-07-15T19:35:44.848382
base run,1856.2264748003292,Day 77 - Monday 08:14,PROD-18,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1856.7264748003292,Day 77 - Monday 08:44,PROD-18,Production Failure,finished,Tech 2,Station 1,0,rtv,1129.2264748003292,1129.7264748003292,0.5,2026-07-15T19:35:44.848382
base run,1856.7264748003292,Day 77 - Monday 08:44,RMA-22,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1856.7931414669958,Day 77 - Monday 08:48,RMA-22,Customer RMA,finished,Tech 2,Station 1,0,repaired,1129.7264748003292,1129.7931414669958,0.06666666666666667,2026-07-15T19:35:44.848382
base run,1856.7931414669958,Day 77 - Monday 08:48,PROD-19,Production Failure,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1857.2931414669958,Day 77 - Monday 09:18,PROD-19,Production Failure,finished,Tech 2,Station 1,0,rtv,1105.7931414669958,1106.2931414669958,0.5,2026-07-15T19:35:44.848382
base run,1857.2931414669958,Day 77 - Monday 09:18,RMA-24,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1857.3264748003292,Day 77 - Monday 09:20,RMA-24,Customer RMA,finished,Tech 2,Station 1,0,repaired,1082.2931414669958,1082.3264748003292,0.03333333333333333,2026-07-15T19:35:44.848382
base run,1857.3264748003292,Day 77 - Monday 09:20,RMA-25,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1861.3431414669958,Day 77 - Monday 13:21,RMA-25,Customer RMA,finished,Tech 2,Station 1,0,repaired,1076.9664433456383,1080.9831100123051,4.016666666666667,2026-07-15T19:35:44.848382
base run,1861.3431414669958,Day 77 - Monday 13:21,RMA-26,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1863.5,Day 77 - Monday 15:30,RMA-26,Customer RMA,paused,Tech 2,Station 1,8.45980813366247,,,,,2026-07-15T19:35:44.848382
base run,1887.4598081336624,Day 78 - Tuesday 15:28,RMA-26,Customer RMA,finished,Tech 2,Station 1,0,repaired,1014.3431414669958,1040.4598081336624,10.616666666666667,2026-07-15T19:35:44.848382
base run,1887.4598081336624,Day 78 - Tuesday 15:28,RMA-27,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1887.5,Day 78 - Tuesday 15:30,RMA-27,Customer RMA,paused,Tech 2,Station 1,0.6098081336623636,,,,,2026-07-15T19:35:44.848382
base run,1903.6098081336625,Day 79 - Wednesday 07:37,RMA-27,Customer RMA,finished,Tech 2,Station 1,0,rtv,1016.4598081336624,1032.6098081336625,0.65,2026-07-15T19:35:44.848382
base run,1903.6098081336625,Day 79 - Wednesday 07:37,RMA-28,Customer RMA,started,Tech 2,Station 1,,,,,,2026-07-15T19:35:44.848382
base run,1903.8598081336625,Day 79 - Wednesday 07:52,RMA-28,Customer RMA,finished,Tech 2,Station 1,0,repaired,1008.6098081336625,1008.8598081336625,0.25,2026-07-15T19:35:44.848382
base run,1903.8598081336625,Day 79 - Wednesday 07:52,RMA-13,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:44.848382
base run,1911.5,Day 79 - Wednesday 15:30,RMA-13,Customer RMA,paused,Tech 2,Station 2,2.793141466995788,,,,,2026-07-15T19:35:44.848382
base run,1929.7931414669958,Day 80 - Thursday 09:48,RMA-13,Customer RMA,finished,Tech 2,Station 2,0,rtv,1484.3752127141286,1510.308546047462,10.433333333333334,2026-07-15T19:35:44.848382
base run,1929.7931414669958,Day 80 - Thursday 09:48,RMA-19,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:44.848382
base run,1935.5,Day 80 - Thursday 15:30,RMA-19,Customer RMA,paused,Tech 2,Station 2,2.0931414669958484,,,,,2026-07-15T19:35:44.848382
base run,1953.0931414669958,Day 81 - Friday 09:06,RMA-19,Customer RMA,finished,Tech 2,Station 2,0,repaired,1322.7931414669958,1346.0931414669958,7.8,2026-07-15T19:35:44.848382
base run,1953.0931414669958,Day 81 - Friday 09:06,RMA-21,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:44.848382
base run,1959.5,Day 81 - Friday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,82.6431414669958,,,,,2026-07-15T19:35:44.848382
base run,2031.5,Day 84 - Monday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,74.1431414669958,,,,,2026-07-15T19:35:44.848382
base run,2055.5,Day 85 - Tuesday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,65.6431414669958,,,,,2026-07-15T19:35:44.848382
base run,2079.5,Day 86 - Wednesday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,57.1431414669958,,,,,2026-07-15T19:35:44.848382
base run,2103.5,Day 87 - Thursday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,48.6431414669958,,,,,2026-07-15T19:35:44.848382
base run,2127.5,Day 88 - Friday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,40.1431414669958,,,,,2026-07-15T19:35:44.848382
base run,2199.5,Day 91 - Monday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,31.6431414669958,,,,,2026-07-15T19:35:44.848382
base run,2223.5,Day 92 - Tuesday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,23.1431414669958,,,,,2026-07-15T19:35:44.848382
base run,2247.5,Day 93 - Wednesday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,14.6431414669958,,,,,2026-07-15T19:35:44.848382
base run,2271.5,Day 94 - Thursday 15:30,RMA-21,Customer RMA,paused,Tech 2,Station 2,6.1431414669958,,,,,2026-07-15T19:35:44.848382
base run,2293.143141466996,Day 95 - Friday 13:09,RMA-21,Customer RMA,finished,Tech 2,Station 2,0,repaired,1250.0931414669958,1590.143141466996,89.05,2026-07-15T19:35:44.848382
base run,2293.143141466996,Day 95 - Friday 13:09,RMA-23,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:44.848382
base run,2293.8598081336627,Day 95 - Friday 13:52,RMA-23,Customer RMA,finished,Tech 2,Station 2,0,rtv,1542.143141466996,1542.8598081336627,0.7166666666666667,2026-07-15T19:35:44.848382
extra gen tech,7.0,Day 0 - Monday 07:00,ADVEX-1,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,7.0,Day 0 - Monday 07:00,ADVEX-1,Advance Exchange,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,7.066666666666666,Day 0 - Monday 07:04,ADVEX-1,Advance Exchange,finished,Tech 1,Station 1,0,repaired,0.0,0.06666666666666643,0.06666666666666667,2026-07-15T19:35:44.979514
extra gen tech,9.605390159286008,Day 0 - Monday 09:36,PROD-1,Production Failure,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,9.605390159286008,Day 0 - Monday 09:36,PROD-1,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,10.105390159286008,Day 0 - Monday 10:06,PROD-1,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:44.979514
extra gen tech,13.346588104044207,Day 0 - Monday 13:21,PROD-2,Production Failure,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,13.346588104044207,Day 0 - Monday 13:21,PROD-2,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,13.846588104044207,Day 0 - Monday 13:51,PROD-2,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:44.979514
extra gen tech,31.0,Day 1 - Tuesday 07:00,RMA-1,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,31.0,Day 1 - Tuesday 07:00,RESHIP-1,Reship,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,31.0,Day 1 - Tuesday 07:00,RMA-1,Customer RMA,bumped,,,0.38333333333333336,,,,,2026-07-15T19:35:44.979514
extra gen tech,31.0,Day 1 - Tuesday 07:00,RESHIP-1,Reship,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,31.0,Day 1 - Tuesday 07:00,RMA-1,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,31.383333333333333,Day 1 - Tuesday 07:23,RMA-1,Customer RMA,finished,Tech 2,Station 2,0,repaired,0.0,0.38333333333333286,0.38333333333333336,2026-07-15T19:35:44.979514
extra gen tech,32.86930032079293,Day 1 - Tuesday 08:52,RESHIP-1,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.8693003207929308,1.869300320792934,2026-07-15T19:35:44.979514
extra gen tech,55.0,Day 2 - Wednesday 07:00,RMA-2,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,55.0,Day 2 - Wednesday 07:00,RESHIP-2,Reship,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,55.0,Day 2 - Wednesday 07:00,PROD-3,Production Failure,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,55.0,Day 2 - Wednesday 07:00,RMA-2,Customer RMA,bumped,,,2.1666666666666665,,,,,2026-07-15T19:35:44.979514
extra gen tech,55.0,Day 2 - Wednesday 07:00,RESHIP-2,Reship,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,55.0,Day 2 - Wednesday 07:00,RMA-2,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,56.09671637683346,Day 2 - Wednesday 08:06,RESHIP-2,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.096716376833463,1.096716376833464,2026-07-15T19:35:44.979514
extra gen tech,56.09671637683346,Day 2 - Wednesday 08:06,PROD-3,Production Failure,started,Tech 3,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,56.59671637683346,Day 2 - Wednesday 08:36,PROD-3,Production Failure,finished,Tech 3,Station 1,0,rtv,1.096716376833463,1.596716376833463,0.5,2026-07-15T19:35:44.979514
extra gen tech,57.166666666666664,Day 2 - Wednesday 09:10,RMA-2,Customer RMA,finished,Tech 2,Station 2,0,rtv,0.0,2.1666666666666643,2.1666666666666665,2026-07-15T19:35:44.979514
extra gen tech,79.0,Day 3 - Thursday 07:00,RMA-3,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,79.0,Day 3 - Thursday 07:00,RMA-3,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,79.28333333333333,Day 3 - Thursday 07:17,RMA-3,Customer RMA,finished,Tech 1,Station 1,0,rtv,0.0,0.28333333333333144,0.2833333333333333,2026-07-15T19:35:44.979514
extra gen tech,103.0,Day 4 - Friday 07:00,ADVEX-2,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,103.0,Day 4 - Friday 07:00,ADVEX-2,Advance Exchange,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,104.21216658437203,Day 4 - Friday 08:13,RMA-4,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,104.21216658437203,Day 4 - Friday 08:13,RMA-4,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,104.75379101697072,Day 4 - Friday 08:45,PROD-4,Production Failure,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,107.43754439090402,Day 4 - Friday 11:26,ADVEX-3,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,111.5,Day 4 - Friday 15:30,ADVEX-2,Advance Exchange,paused,Tech 3,Station 2,3.6500000000000004,,,,,2026-07-15T19:35:44.979514
extra gen tech,111.5,Day 4 - Friday 15:30,RMA-4,Customer RMA,paused,Tech 1,Station 1,1.0121665843720287,,,,,2026-07-15T19:35:44.979514
extra gen tech,175.0,Day 7 - Monday 07:00,PROD-5,Production Failure,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,175.0,Day 7 - Monday 07:00,ADVEX-4,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,175.0,Day 7 - Monday 07:00,RESHIP-3,Reship,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,175.0,Day 7 - Monday 07:00,RMA-5,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,176.01216658437204,Day 7 - Monday 08:01,RMA-4,Customer RMA,finished,Tech 1,Station 1,0,scrap,0.0,71.80000000000001,8.3,2026-07-15T19:35:44.979514
extra gen tech,178.65,Day 7 - Monday 10:39,ADVEX-2,Advance Exchange,finished,Tech 3,Station 2,0,repaired,0.0,75.65,12.15,2026-07-15T19:35:44.979514
extra gen tech,178.65,Day 7 - Monday 10:39,PROD-4,Production Failure,started,Tech 1,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,179.15,Day 7 - Monday 11:09,PROD-4,Production Failure,finished,Tech 1,Station 2,0,rtv,73.89620898302928,74.39620898302928,0.5,2026-07-15T19:35:44.979514
extra gen tech,179.15,Day 7 - Monday 11:09,ADVEX-3,Advance Exchange,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,181.1,Day 7 - Monday 13:06,ADVEX-3,Advance Exchange,finished,Tech 3,Station 2,0,repaired,71.71245560909598,73.66245560909597,1.95,2026-07-15T19:35:44.979514
extra gen tech,181.1,Day 7 - Monday 13:06,PROD-5,Production Failure,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,181.6,Day 7 - Monday 13:36,PROD-5,Production Failure,finished,Tech 3,Station 2,0,rtv,6.099999999999994,6.599999999999994,0.5,2026-07-15T19:35:44.979514
extra gen tech,181.6,Day 7 - Monday 13:36,ADVEX-4,Advance Exchange,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,183.5,Day 7 - Monday 15:30,ADVEX-4,Advance Exchange,paused,Tech 3,Station 2,5.699999999999994,,,,,2026-07-15T19:35:44.979514
extra gen tech,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,199.0,Day 8 - Tuesday 07:00,RESHIP-4,Reship,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,bumped,,,1.5333333333333334,,,,,2026-07-15T19:35:44.979514
extra gen tech,199.0,Day 8 - Tuesday 07:00,RESHIP-4,Reship,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,200.4992312594923,Day 8 - Tuesday 08:30,RESHIP-4,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.4992312594922907,1.4992312594922774,2026-07-15T19:35:44.979514
extra gen tech,204.7,Day 8 - Tuesday 12:42,ADVEX-4,Advance Exchange,finished,Tech 3,Station 2,0,repaired,6.599999999999994,29.69999999999999,7.6,2026-07-15T19:35:44.979514
extra gen tech,204.7,Day 8 - Tuesday 12:42,RMA-6,Customer RMA,started,Tech 1,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,206.23333333333332,Day 8 - Tuesday 14:14,RMA-6,Customer RMA,finished,Tech 1,Station 2,0,scrap,5.699999999999989,7.23333333333332,1.5333333333333334,2026-07-15T19:35:44.979514
extra gen tech,206.23333333333332,Day 8 - Tuesday 14:14,RESHIP-3,Reship,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,207.5,Day 8 - Tuesday 15:30,RESHIP-3,Reship,paused,Tech 3,Station 2,0.6587245129545378,,,,,2026-07-15T19:35:44.979514
extra gen tech,223.0,Day 9 - Wednesday 07:00,PROD-6,Production Failure,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,223.0,Day 9 - Wednesday 07:00,PROD-6,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,223.5,Day 9 - Wednesday 07:30,PROD-6,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:44.979514
extra gen tech,223.65872451295454,Day 9 - Wednesday 07:40,RESHIP-3,Reship,finished,Tech 3,Station 2,0,reshipped,31.23333333333332,48.658724512954535,1.9253911796212178,2026-07-15T19:35:44.979514
extra gen tech,223.65872451295454,Day 9 - Wednesday 07:40,RMA-5,Customer RMA,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:44.979514
extra gen tech,228.71917502704332,Day 9 - Wednesday 12:43,PROD-7,Production Failure,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,228.71917502704332,Day 9 - Wednesday 12:43,PROD-7,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,229.21917502704332,Day 9 - Wednesday 13:13,PROD-7,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:44.979514
extra gen tech,231.2104447553631,Day 9 - Wednesday 15:13,RMA-7,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:44.979514
extra gen tech,231.2104447553631,Day 9 - Wednesday 15:13,RMA-7,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:44.979514
extra gen tech,231.5,Day 9 - Wednesday 15:30,RMA-5,Customer RMA,paused,Tech 3,Station 2,8.775391179621202,,,,,2026-07-15T19:35:44.979514
